,index,runs,time,residual,event_of_run,event_nr,event_mean_residual,event_total_residual,nr_of_days,month,doy,week,country
14334,276906,h087,2001-03-06 12:00:00,896990.9841487772,8,155,903554.0362434243,13553310.543651365,15,12,65,51,ITA
14335,276907,h087,2001-03-07 12:00:00,896990.9841487771,8,155,903554.0362434243,13553310.543651365,15,12,66,51,ITA
14336,233085,h074,2009-01-05 12:00:00,899854.0909418539,7,156,903393.00925436,13550895.1388154,15,1,5,2,ITA
14337,233086,h074,2009-01-06 12:00:00,899854.090941854,7,156,903393.00925436,13550895.1388154,15,1,6,2,ITA
14338,233087,h074,2009-01-07 12:00:00,899854.090941854,7,156,903393.00925436,13550895.1388154,15,1,7,2,ITA
14339,233088,h074,2009-01-08 12:00:00,899854.0909418538,7,156,903393.00925436,13550895.1388154,15,1,8,2,ITA
14340,233089,h074,2009-01-09 12:00:00,899854.0909418538,7,156,903393.00925436,13550895.1388154,15,1,9,2,ITA
14341,233092,h074,2009-01-12 12:00:00,905162.4684106128,7,156,903393.00925436,13550895.1388154,15,1,12,2,ITA
14342,233093,h074,2009-01-13 12:00:00,905162.4684106129,7,156,903393.00925436,13550895.1388154,15,1,13,2,ITA
14343,233094,h074,2009-01-14 12:00:00,905162.4684106128,7,156,903393.00925436,13550895.1388154,15,1,14,2,ITA
14344,233095,h074,2009-01-15 12:00:00,905162.4684106128,7,156,903393.00925436,13550895.1388154,15,1,15,2,ITA
14345,233096,h074,2009-01-16 12:00:00,905162.4684106127,7,156,903393.00925436,13550895.1388154,15,1,16,2,ITA
14346,233099,h074,2009-01-19 12:00:00,905162.4684106125,7,156,903393.00925436,13550895.1388154,15,1,19,2,ITA
14347,233100,h074,2009-01-20 12:00:00,905162.4684106125,7,156,903393.00925436,13550895.1388154,15,1,20,2,ITA
14348,233101,h074,2009-01-21 12:00:00,905162.4684106125,7,156,903393.00925436,13550895.1388154,15,1,21,2,ITA
14349,233102,h074,2009-01-22 12:00:00,905162.4684106127,7,156,903393.00925436,13550895.1388154,15,1,22,2,ITA
14350,233103,h074,2009-01-23 12:00:00,905162.4684106127,7,156,903393.00925436,13550895.1388154,15,1,23,2,ITA
14351,316345,h098,2001-01-03 12:00:00,904486.2715196307,1,157,903392.0074914054,13550880.11237108,15,1,3,2,ITA
14352,316346,h098,2001-01-04 12:00:00,904486.2715196306,1,157,903392.0074914054,13550880.11237108,15,1,4,2,ITA
14353,316347,h098,2001-01-05 12:00:00,898237.3276552232,1,157,903392.0074914054,13550880.11237108,15,1,5,2,ITA
14354,316350,h098,2001-01-08 12:00:00,905401.4116719381,1,157,903392.0074914054,13550880.11237108,15,1,8,2,ITA
14355,316351,h098,2001-01-09 12:00:00,905401.4116719381,1,157,903392.0074914054,13550880.11237108,15,1,9,2,ITA
14356,316352,h098,2001-01-10 12:00:00,905401.4116719381,1,157,903392.0074914054,13550880.11237108,15,1,10,2,ITA
14357,316353,h098,2001-01-11 12:00:00,905401.4116719384,1,157,903392.0074914054,13550880.11237108,15,1,11,2,ITA
14358,316354,h098,2001-01-12 12:00:00,905401.4116719383,1,157,903392.0074914054,13550880.11237108,15,1,12,2,ITA
14359,316357,h098,2001-01-15 12:00:00,905401.4116719381,1,157,903392.0074914054,13550880.11237108,15,1,15,2,ITA
14360,316358,h098,2001-01-16 12:00:00,905401.4116719381,1,157,903392.0074914054,13550880.11237108,15,1,16,2,ITA
14361,316359,h098,2001-01-17 12:00:00,902681.1151183397,1,157,903392.0074914054,13550880.11237108,15,1,17,2,ITA
14362,316360,h098,2001-01-18 12:00:00,905401.4116719379,1,157,903392.0074914054,13550880.11237108,15,1,18,2,ITA
14363,316361,h098,2001-01-19 12:00:00,891342.4663263441,1,157,903392.0074914054,13550880.11237108,15,1,19,2,ITA
14364,316364,h098,2001-01-22 12:00:00,905401.4116719381,1,157,903392.0074914054,13550880.11237108,15,1,22,2,ITA
14365,316367,h098,2001-01-25 12:00:00,901033.9551844649,1,157,903392.0074914054,13550880.11237108,15,1,25,2,ITA
14366,447097,h134,2005-01-18 12:00:00,892784.6219607226,3,158,903082.4908742703,13546237.363114055,15,1,18,4,ITA
14367,447099,h134,2005-01-20 12:00:00,892784.6219607226,3,158,903082.4908742703,13546237.363114055,15,1,20,4,ITA
14368,447100,h134,2005-01-21 12:00:00,891793.3815633104,3,158,903082.4908742703,13546237.363114055,15,1,21,4,ITA
14369,447103,h134,2005-01-24 12:00:00,905739.5614691083,3,158,903082.4908742703,13546237.363114055,15,1,24,4,ITA
14370,447104,h134,2005-01-25 12:00:00,905739.5614691086,3,158,903082.4908742703,13546237.363114055,15,1,25,4,ITA
14371,447105,h134,2005-01-26 12:00:00,905739.5614691086,3,158,903082.4908742703,13546237.363114055,15,1,26,4,ITA
14372,447106,h134,2005-01-27 12:00:00,905739.5614691083,3,158,903082.4908742703,13546237.363114055,15,1,27,4,ITA
14373,447107,h134,2005-01-28 12:00:00,905739.5614691083,3,158,903082.4908742703,13546237.363114055,15,1,28,4,ITA
14374,447110,h134,2005-01-31 12:00:00,905739.5614691088,3,158,903082.4908742703,13546237.363114055,15,1,31,4,ITA
14375,447111,h134,2005-02-01 12:00:00,905739.5614691088,3,158,903082.4908742703,13546237.363114055,15,1,32,4,ITA
14376,447112,h134,2005-02-02 12:00:00,905739.5614691088,3,158,903082.4908742703,13546237.363114055,15,1,33,4,ITA
14377,447113,h134,2005-02-03 12:00:00,905739.5614691088,3,158,903082.4908742703,13546237.363114055,15,1,34,4,ITA
14378,447114,h134,2005-02-04 12:00:00,905739.5614691088,3,158,903082.4908742703,13546237.363114055,15,1,35,4,ITA
14379,447117,h134,2005-02-07 12:00:00,905739.5614691088,3,158,903082.4908742703,13546237.363114055,15,1,38,4,ITA
14380,447118,h134,2005-02-08 12:00:00,905739.5614691088,3,158,903082.4908742703,13546237.363114055,15,1,39,4,ITA
14381,537592,h159,2007-01-08 12:00:00,902951.6406510423,8,159,900300.2805540586,13504504.20831088,15,1,8,2,ITA
14382,537593,h159,2007-01-09 12:00:00,902951.6406510421,8,159,900300.2805540586,13504504.20831088,15,1,9,2,ITA
14383,537594,h159,2007-01-10 12:00:00,902951.6406510422,8,159,900300.2805540586,13504504.20831088,15,1,10,2,ITA
14384,537595,h159,2007-01-11 12:00:00,902951.6406510421,8,159,900300.2805540586,13504504.20831088,15,1,11,2,ITA
14385,537596,h159,2007-01-12 12:00:00,902951.6406510421,8,159,900300.2805540586,13504504.20831088,15,1,12,2,ITA
14386,537599,h159,2007-01-15 12:00:00,902951.6406510421,8,159,900300.2805540586,13504504.20831088,15,1,15,2,ITA
14387,537600,h159,2007-01-16 12:00:00,902951.6406510421,8,159,900300.2805540586,13504504.20831088,15,1,16,2,ITA
14388,537601,h159,2007-01-17 12:00:00,902951.6406510422,8,159,900300.2805540586,13504504.20831088,15,1,17,2,ITA
14389,537602,h159,2007-01-18 12:00:00,902951.6406510421,8,159,900300.2805540586,13504504.20831088,15,1,18,2,ITA
14390,537603,h159,2007-01-19 12:00:00,897279.5965259135,8,159,900300.2805540586,13504504.20831088,15,1,19,2,ITA
14391,537606,h159,2007-01-22 12:00:00,902951.6406510421,8,159,900300.2805540586,13504504.20831088,15,1,22,2,ITA
14392,537607,h159,2007-01-23 12:00:00,900065.5184588218,8,159,900300.2805540586,13504504.20831088,15,1,23,2,ITA
14393,537608,h159,2007-01-24 12:00:00,890983.8229910998,8,159,900300.2805540586,13504504.20831088,15,1,24,2,ITA
14394,537609,h159,2007-01-25 12:00:00,892116.0783236688,8,159,900300.2805540586,13504504.20831088,15,1,25,2,ITA
14395,537610,h159,2007-01-26 12:00:00,894542.7855009552,8,159,900300.2805540586,13504504.20831088,15,1,26,2,ITA
14396,573509,h169,2007-01-15 12:00:00,901710.5180321629,1,160,900217.6925827698,13503265.388741547,15,1,15,3,ITA
14397,573510,h169,2007-01-16 12:00:00,901710.5180321629,1,160,900217.6925827698,13503265.388741547,15,1,16,3,ITA
14398,573511,h169,2007-01-17 12:00:00,901710.5180321628,1,160,900217.6925827698,13503265.388741547,15,1,17,3,ITA
14399,573512,h169,2007-01-18 12:00:00,901710.5180321629,1,160,900217.6925827698,13503265.388741547,15,1,18,3,ITA
14400,573513,h169,2007-01-19 12:00:00,897867.132395054,1,160,900217.6925827698,13503265.388741547,15,1,19,3,ITA
14401,573516,h169,2007-01-22 12:00:00,901710.5180321634,1,160,900217.6925827698,13503265.388741547,15,1,22,3,ITA
14402,573517,h169,2007-01-23 12:00:00,901710.5180321627,1,160,900217.6925827698,13503265.388741547,15,1,23,3,ITA
14403,573518,h169,2007-01-24 12:00:00,901710.5180321627,1,160,900217.6925827698,13503265.388741547,15,1,24,3,ITA
14404,573519,h169,2007-01-25 12:00:00,901710.5180321627,1,160,900217.6925827698,13503265.388741547,15,1,25,3,ITA
14405,573520,h169,2007-01-26 12:00:00,901710.5180321628,1,160,900217.6925827698,13503265.388741547,15,1,26,3,ITA
14406,573523,h169,2007-01-29 12:00:00,894206.9477782157,1,160,900217.6925827698,13503265.388741547,15,1,29,3,ITA
14407,573524,h169,2007-01-30 12:00:00,890665.0921823219,1,160,900217.6925827698,13503265.388741547,15,1,30,3,ITA
14408,573525,h169,2007-01-31 12:00:00,901710.5180321627,1,160,900217.6925827698,13503265.388741547,15,1,31,3,ITA
14409,573526,h169,2007-02-01 12:00:00,901710.5180321627,1,160,900217.6925827698,13503265.388741547,15,1,32,3,ITA
14410,573527,h169,2007-02-02 12:00:00,901710.5180321628,1,160,900217.6925827698,13503265.388741547,15,1,33,3,ITA
14411,213986,h069,2005-11-18 12:00:00,382941.4092086564,8,1,428465.866390785,68126072.75613482,159,1,322,1,SWE
14412,213987,h069,2005-11-19 12:00:00,381778.464078396,8,1,428465.866390785,68126072.75613482,159,1,323,1,SWE
14413,213988,h069,2005-11-20 12:00:00,356818.8091705866,8,1,428465.866390785,68126072.75613482,159,1,324,1,SWE
14414,213989,h069,2005-11-21 12:00:00,433047.94247583835,8,1,428465.866390785,68126072.75613482,159,1,325,1,SWE
14415,213990,h069,2005-11-22 12:00:00,441341.1409770904,8,1,428465.866390785,68126072.75613482,159,1,326,1,SWE
14416,213991,h069,2005-11-23 12:00:00,441341.14097709046,8,1,428465.866390785,68126072.75613482,159,1,327,1,SWE
14417,213992,h069,2005-11-24 12:00:00,441341.14097709005,8,1,428465.866390785,68126072.75613482,159,1,328,1,SWE
14418,213993,h069,2005-11-25 12:00:00,441341.14097709046,8,1,428465.866390785,68126072.75613482,159,1,329,1,SWE
14419,213994,h069,2005-11-26 12:00:00,441341.1409770916,8,1,428465.866390785,68126072.75613482,159,1,330,1,SWE
14420,213995,h069,2005-11-27 12:00:00,441341.1409770902,8,1,428465.866390785,68126072.75613482,159,1,331,1,SWE
14421,213996,h069,2005-11-28 12:00:00,441341.1409770903,8,1,428465.866390785,68126072.75613482,159,1,332,1,SWE
14422,213997,h069,2005-11-29 12:00:00,441341.14097709063,8,1,428465.866390785,68126072.75613482,159,1,333,1,SWE
14423,213998,h069,2005-11-30 12:00:00,441341.14097709034,8,1,428465.866390785,68126072.75613482,159,1,334,1,SWE
14424,213999,h069,2005-12-01 12:00:00,441341.1409770902,8,1,428465.866390785,68126072.75613482,159,1,335,1,SWE
14425,214000,h069,2005-12-02 12:00:00,441341.1409770902,8,1,428465.866390785,68126072.75613482,159,1,336,1,SWE
14426,214001,h069,2005-12-03 12:00:00,429714.9686444258,8,1,428465.866390785,68126072.75613482,159,1,337,1,SWE
14427,214002,h069,2005-12-04 12:00:00,414598.6598530695,8,1,428465.866390785,68126072.75613482,159,1,338,1,SWE
14428,214003,h069,2005-12-05 12:00:00,438930.9409542139,8,1,428465.866390785,68126072.75613482,159,1,339,1,SWE
14429,214004,h069,2005-12-06 12:00:00,414592.36702404765,8,1,428465.866390785,68126072.75613482,159,1,340,1,SWE
14430,214005,h069,2005-12-07 12:00:00,430814.4362923719,8,1,428465.866390785,68126072.75613482,159,1,341,1,SWE
14431,214006,h069,2005-12-08 12:00:00,430604.42550884484,8,1,428465.866390785,68126072.75613482,159,1,342,1,SWE
14432,214007,h069,2005-12-09 12:00:00,406458.9289551465,8,1,428465.866390785,68126072.75613482,159,1,343,1,SWE
14433,214008,h069,2005-12-10 12:00:00,420517.4111985799,8,1,428465.866390785,68126072.75613482,159,1,344,1,SWE
14434,214009,h069,2005-12-11 12:00:00,460411.61145009496,8,1,428465.866390785,68126072.75613482,159,1,345,1,SWE
14435,214010,h069,2005-12-12 12:00:00,460411.61145009485,8,1,428465.866390785,68126072.75613482,159,1,346,1,SWE
14436,214011,h069,2005-12-13 12:00:00,460411.61145009485,8,1,428465.866390785,68126072.75613482,159,1,347,1,SWE
14437,214012,h069,2005-12-14 12:00:00,460411.61145009485,8,1,428465.866390785,68126072.75613482,159,1,348,1,SWE
14438,214013,h069,2005-12-15 12:00:00,460411.61145009485,8,1,428465.866390785,68126072.75613482,159,1,349,1,SWE
14439,214014,h069,2005-12-16 12:00:00,460411.61145009496,8,1,428465.866390785,68126072.75613482,159,1,350,1,SWE
14440,214015,h069,2005-12-17 12:00:00,450090.0839219827,8,1,428465.866390785,68126072.75613482,159,1,351,1,SWE
14441,214016,h069,2005-12-18 12:00:00,476768.4719380161,8,1,428465.866390785,68126072.75613482,159,1,352,1,SWE
14442,214017,h069,2005-12-19 12:00:00,476768.47193801624,8,1,428465.866390785,68126072.75613482,159,1,353,1,SWE
14443,214018,h069,2005-12-20 12:00:00,476768.4719380162,8,1,428465.866390785,68126072.75613482,159,1,354,1,SWE
14444,214019,h069,2005-12-21 12:00:00,476768.4719380161,8,1,428465.866390785,68126072.75613482,159,1,355,1,SWE
14445,214020,h069,2005-12-22 12:00:00,476768.4719380161,8,1,428465.866390785,68126072.75613482,159,1,356,1,SWE
14446,214021,h069,2005-12-23 12:00:00,476768.471938016,8,1,428465.866390785,68126072.75613482,159,1,357,1,SWE
14447,214022,h069,2005-12-24 12:00:00,471888.69357718376,8,1,428465.866390785,68126072.75613482,159,1,358,1,SWE
14448,214023,h069,2005-12-25 12:00:00,477109.23058199533,8,1,428465.866390785,68126072.75613482,159,1,359,1,SWE
14449,214024,h069,2005-12-26 12:00:00,477109.23058199545,8,1,428465.866390785,68126072.75613482,159,1,360,1,SWE
14450,214025,h069,2005-12-27 12:00:00,477109.2305819954,8,1,428465.866390785,68126072.75613482,159,1,361,1,SWE
14451,214026,h069,2005-12-28 12:00:00,477109.23058199533,8,1,428465.866390785,68126072.75613482,159,1,362,1,SWE
14452,214027,h069,2005-12-29 12:00:00,477109.2305819952,8,1,428465.866390785,68126072.75613482,159,1,363,1,SWE
14453,214028,h069,2005-12-30 12:00:00,475431.79596503597,8,1,428465.866390785,68126072.75613482,159,1,364,1,SWE
14454,214029,h069,2005-12-31 12:00:00,477109.2305819955,8,1,428465.866390785,68126072.75613482,159,1,365,1,SWE
14455,214030,h069,2006-01-01 12:00:00,477109.2305819952,8,1,428465.866390785,68126072.75613482,159,1,1,1,SWE
14456,214031,h069,2006-01-02 12:00:00,440867.2087741177,8,1,428465.866390785,68126072.75613482,159,1,2,1,SWE
14457,214032,h069,2006-01-03 12:00:00,435439.4676887962,8,1,428465.866390785,68126072.75613482,159,1,3,1,SWE
14458,214033,h069,2006-01-04 12:00:00,477109.2305819951,8,1,428465.866390785,68126072.75613482,159,1,4,1,SWE
14459,214034,h069,2006-01-05 12:00:00,453056.35712985165,8,1,428465.866390785,68126072.75613482,159,1,5,1,SWE
14460,214035,h069,2006-01-06 12:00:00,392713.4819257256,8,1,428465.866390785,68126072.75613482,159,1,6,1,SWE
14461,214036,h069,2006-01-07 12:00:00,369796.44730002957,8,1,428465.866390785,68126072.75613482,159,1,7,1,SWE
14462,214037,h069,2006-01-08 12:00:00,361659.44450100354,8,1,428465.866390785,68126072.75613482,159,1,8,1,SWE
14463,214038,h069,2006-01-09 12:00:00,404847.5000557102,8,1,428465.866390785,68126072.75613482,159,1,9,1,SWE
14464,214039,h069,2006-01-10 12:00:00,437793.2993712259,8,1,428465.866390785,68126072.75613482,159,1,10,1,SWE
14465,214040,h069,2006-01-11 12:00:00,429639.71908742347,8,1,428465.866390785,68126072.75613482,159,1,11,1,SWE
14466,214041,h069,2006-01-12 12:00:00,477109.2305819953,8,1,428465.866390785,68126072.75613482,159,1,12,1,SWE
14467,214042,h069,2006-01-13 12:00:00,477109.2305819953,8,1,428465.866390785,68126072.75613482,159,1,13,1,SWE
14468,214043,h069,2006-01-14 12:00:00,388843.1784670868,8,1,428465.866390785,68126072.75613482,159,1,14,1,SWE
14469,214044,h069,2006-01-15 12:00:00,369057.13349897007,8,1,428465.866390785,68126072.75613482,159,1,15,1,SWE
14470,214045,h069,2006-01-16 12:00:00,412883.80671589955,8,1,428465.866390785,68126072.75613482,159,1,16,1,SWE
14471,214046,h069,2006-01-17 12:00:00,400759.74469509313,8,1,428465.866390785,68126072.75613482,159,1,17,1,SWE
14472,214047,h069,2006-01-18 12:00:00,406191.350544169,8,1,428465.866390785,68126072.75613482,159,1,18,1,SWE
14473,214048,h069,2006-01-19 12:00:00,383291.4385475761,8,1,428465.866390785,68126072.75613482,159,1,19,1,SWE
14474,214049,h069,2006-01-20 12:00:00,383127.0750926059,8,1,428465.866390785,68126072.75613482,159,1,20,1,SWE
14475,214050,h069,2006-01-21 12:00:00,356801.69455466734,8,1,428465.866390785,68126072.75613482,159,1,21,1,SWE
14476,214051,h069,2006-01-22 12:00:00,370090.16938617686,8,1,428465.866390785,68126072.75613482,159,1,22,1,SWE
14477,214052,h069,2006-01-23 12:00:00,408564.5324600054,8,1,428465.866390785,68126072.75613482,159,1,23,1,SWE
14478,214053,h069,2006-01-24 12:00:00,408564.532460005,8,1,428465.866390785,68126072.75613482,159,1,24,1,SWE
14479,214054,h069,2006-01-25 12:00:00,408564.532460005,8,1,428465.866390785,68126072.75613482,159,1,25,1,SWE
14480,214055,h069,2006-01-26 12:00:00,400825.58009148925,8,1,428465.866390785,68126072.75613482,159,1,26,1,SWE
14481,214056,h069,2006-01-27 12:00:00,408564.532460005,8,1,428465.866390785,68126072.75613482,159,1,27,1,SWE
14482,214057,h069,2006-01-28 12:00:00,383544.7196634559,8,1,428465.866390785,68126072.75613482,159,1,28,1,SWE
14483,214058,h069,2006-01-29 12:00:00,371616.6490482291,8,1,428465.866390785,68126072.75613482,159,1,29,1,SWE
14484,214059,h069,2006-01-30 12:00:00,408931.1029311215,8,1,428465.866390785,68126072.75613482,159,1,30,1,SWE
14485,214060,h069,2006-01-31 12:00:00,408931.1029311214,8,1,428465.866390785,68126072.75613482,159,1,31,1,SWE
14486,214061,h069,2006-02-01 12:00:00,408931.1029311214,8,1,428465.866390785,68126072.75613482,159,1,32,1,SWE
14487,214062,h069,2006-02-02 12:00:00,408931.1029311215,8,1,428465.866390785,68126072.75613482,159,1,33,1,SWE
14488,214063,h069,2006-02-03 12:00:00,408931.1029311214,8,1,428465.866390785,68126072.75613482,159,1,34,1,SWE
14489,214064,h069,2006-02-04 12:00:00,432530.7042188251,8,1,428465.866390785,68126072.75613482,159,1,35,1,SWE
14490,214065,h069,2006-02-05 12:00:00,414910.49556152796,8,1,428465.866390785,68126072.75613482,159,1,36,1,SWE
14491,214066,h069,2006-02-06 12:00:00,432558.36879870633,8,1,428465.866390785,68126072.75613482,159,1,37,1,SWE
14492,214067,h069,2006-02-07 12:00:00,427542.46925260365,8,1,428465.866390785,68126072.75613482,159,1,38,1,SWE
14493,214068,h069,2006-02-08 12:00:00,432558.36879870633,8,1,428465.866390785,68126072.75613482,159,1,39,1,SWE
14494,214069,h069,2006-02-09 12:00:00,432558.3687987063,8,1,428465.866390785,68126072.75613482,159,1,40,1,SWE
14495,214070,h069,2006-02-10 12:00:00,432558.3687987064,8,1,428465.866390785,68126072.75613482,159,1,41,1,SWE
14496,214071,h069,2006-02-11 12:00:00,410261.725640115,8,1,428465.866390785,68126072.75613482,159,1,42,1,SWE
14497,214072,h069,2006-02-12 12:00:00,429690.54703071044,8,1,428465.866390785,68126072.75613482,159,1,43,1,SWE
14498,214073,h069,2006-02-13 12:00:00,437932.42297561956,8,1,428465.866390785,68126072.75613482,159,1,44,1,SWE
14499,214074,h069,2006-02-14 12:00:00,437932.4229756196,8,1,428465.866390785,68126072.75613482,159,1,45,1,SWE
14500,214075,h069,2006-02-15 12:00:00,437932.42297561956,8,1,428465.866390785,68126072.75613482,159,1,46,1,SWE
14501,214076,h069,2006-02-16 12:00:00,437932.4229756196,8,1,428465.866390785,68126072.75613482,159,1,47,1,SWE
14502,214077,h069,2006-02-17 12:00:00,437932.4229756195,8,1,428465.866390785,68126072.75613482,159,1,48,1,SWE
14503,214078,h069,2006-02-18 12:00:00,437932.4229756193,8,1,428465.866390785,68126072.75613482,159,1,49,1,SWE
14504,214079,h069,2006-02-19 12:00:00,436011.8536579414,8,1,428465.866390785,68126072.75613482,159,1,50,1,SWE
14505,214080,h069,2006-02-20 12:00:00,437932.4229756197,8,1,428465.866390785,68126072.75613482,159,1,51,1,SWE
14506,214081,h069,2006-02-21 12:00:00,437932.4229756197,8,1,428465.866390785,68126072.75613482,159,1,52,1,SWE
14507,214082,h069,2006-02-22 12:00:00,436033.7193453991,8,1,428465.866390785,68126072.75613482,159,1,53,1,SWE
14508,214083,h069,2006-02-23 12:00:00,417467.1189200198,8,1,428465.866390785,68126072.75613482,159,1,54,1,SWE
